guide	tc_id	group	description	sub_steps	latest_verdict	latest_date	source_path	still_open	has_pass	finding_note	first_pass_date
TRADE-FLOW-V2	TRD-TC-S11	S — Seller Group & Bundle Discovery	Regression: Discover/search grid unchanged (no badges)	1							
TRADE-FLOW-V2	TRD-TC-S12	S — Seller Group & Bundle Discovery	Regression: single-item offer flow unchanged	1							
TRADE-FLOW-V2	TRD-TC-S13	S — Seller Group & Bundle Discovery	Regression: seller identity unlocks only post-acceptance	1							
TRADE-FLOW-V2	TRD-TC-S14	S — Seller Group & Bundle Discovery	More from seller — Item Detail CTA in standalone position (below seller card)	1							
TRADE-FLOW-V2	TRD-TC-S15	S — Seller Group & Bundle Discovery	More from seller — Item Detail CTA hidden at 0 additional listings	1							
TRADE-FLOW-V2	TRD-TC-S16	S — Seller Group & Bundle Discovery	"More from seller — Item Detail CTA does not disrupt ""Matches Your Cart"" badge"	1							
TRADE-FLOW-V2	TRD-TC-S17	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner shows correct remaining-item count	1							
TRADE-FLOW-V2	TRD-TC-S18	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner recalculates after adding item from filtered page	1							
TRADE-FLOW-V2	TRD-TC-S19	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner disappears when all seller's listings are in basket	1							
TRADE-FLOW-V2	TRD-TC-S20	S — Seller Group & Bundle Discovery	More from seller — Trade Basket banner dismissible via X button	1							
TRADE-FLOW-V2	TRD-TC-S21	S — Seller Group & Bundle Discovery	More from seller — Banner and filtered page never reveal seller identity	1							
TRADE-FLOW-V2	TRD-TC-S22	S — Seller Group & Bundle Discovery	Regression: Seller Info card elements unchanged	1							
TRADE-FLOW-V2	TRD-TC-S23	S — Seller Group & Bundle Discovery	Regression: Trade Basket subtotal/total/bundle CTA layout unaffected	1							
TRADE-FLOW-V2	TRD-TC-S24	S — Seller Group & Bundle Discovery	More from seller — Return-to-Cart navigation after adding item from filtered page	1							
TRADE-FLOW-V2	TRD-TC-T01	T — Points Redemption (Bundle Checkout)	"Points toggle appears only on eligible items; ineligible show ""Not eligible"" label"	1							
TRADE-FLOW-V2	TRD-TC-T02	T — Points Redemption (Bundle Checkout)	Toggle ON applies correct amount (wallet + category cap both sufficient)	1							
TRADE-FLOW-V2	TRD-TC-T03	T — Points Redemption (Bundle Checkout)	"Toggle ON applies partial amount with ""balance limit"" label when wallet insufficient"	1							
TRADE-FLOW-V2	TRD-TC-T04	T — Points Redemption (Bundle Checkout)	Category cap limits applied points even when wallet covers more	1							
TRADE-FLOW-V2	TRD-TC-T05	T — Points Redemption (Bundle Checkout)	Toggle OFF restores balance for sequential allocation	1							
TRADE-FLOW-V2	TRD-TC-T06	T — Points Redemption (Bundle Checkout)	"Running ""Points remaining"" counter updates accurately across multiple toggles"	1							
TRADE-FLOW-V2	TRD-TC-T07	T — Points Redemption (Bundle Checkout)	"Order Summary ""Points Applied"" line and cash total correct after multiple toggles"	1							
TRADE-FLOW-V2	TRD-TC-T08	T — Points Redemption (Bundle Checkout)	Seller Review Offer shows per-item points breakdown	1							
TRADE-FLOW-V2	TRD-TC-T09	T — Points Redemption (Bundle Checkout)	"Seller Review Offer shows ""Total Payout"" and ""Buyer's Total Paid"" correctly"	1							
TRADE-FLOW-V2	TRD-TC-T10	T — Points Redemption (Bundle Checkout)	"""Includes points redemption"" tag on seller's offer list/inbox card"	1							
TRADE-FLOW-V2	TRD-TC-T11	T — Points Redemption (Bundle Checkout)	Wallet ledger: buyer debited, seller credited + bonus on acceptance	1							
TRADE-FLOW-V2	TRD-TC-T12	T — Points Redemption (Bundle Checkout)	No ledger transaction on offer decline	1							
TRADE-FLOW-V2	TRD-TC-T13	T — Points Redemption (Bundle Checkout)	Regression: single-item (non-bundle) offer flow with SP still works	1							
TRADE-FLOW-V2	TRD-TC-T14	T — Points Redemption (Bundle Checkout)	"Regression: bundle CTA, different-seller modal, ""more from this seller"" still functional"	1							
TRADE-FLOW-V2	TRD-TC-U01	U — Top Nav Header Pattern Consistency	Root/tab screens use pattern 1 (no back button, greeting/avatar/title, bell)	1							
TRADE-FLOW-V2	TRD-TC-U02	U — Top Nav Header Pattern Consistency	Secondary/detail screens use pattern 2 (back button + title + bell)	1							
TRADE-FLOW-V2	TRD-TC-U03	U — Top Nav Header Pattern Consistency	Notification bell behavior + badge accuracy	1							
TRADE-FLOW-V2	TRD-TC-U04	U — Top Nav Header Pattern Consistency	Screens without ScreenLayout still have working headers	1							
TRADE-FLOW-V2	TRD-TC-U05	U — Top Nav Header Pattern Consistency	Checkout/payment screens intentionally hide the bell	1							
TRADE-FLOW-V2	TRD-TC-V01	V — Copy Rename Verification	"""Trade Basket"" appears in bottom tab bar"	1							
TRADE-FLOW-V2	TRD-TC-V02	V — Copy Rename Verification	"""Trade Basket"" appears as screen title on Cart screen"	1							
TRADE-FLOW-V2	TRD-TC-V03	V — Copy Rename Verification	"Empty state shows ""trade basket"" in copy"	1							
TRADE-FLOW-V2	TRD-TC-V04	V — Copy Rename Verification	"""View Trade Basket"" button on Item Detail screen"	1							
TRADE-FLOW-V2	TRD-TC-V05	V — Copy Rename Verification	"""Add to Trade Basket"" button on More from This Seller screen"	1							
TRADE-FLOW-V2	TRD-TC-V06	V — Copy Rename Verification	"""In Trade Basket"" status on More from This Seller items already in basket"	1							
TRADE-FLOW-V2	TRD-TC-V07	V — Copy Rename Verification	"""Added to Trade Basket"" alert on item add"	1							
TRADE-FLOW-V2	TRD-TC-V08	V — Copy Rename Verification	"""Matches Your Trade Basket"" badge on matching items"	1							
TRADE-FLOW-V2	TRD-TC-V09	V — Copy Rename Verification	"Different-seller modal references ""trade basket"""	1							
TRADE-FLOW-V2	TRD-TC-V10	V — Copy Rename Verification	"Bundle CTA says ""Make one offer"" (no ""Bundle"" visible)"	1							
TRADE-FLOW-V2	TRD-TC-V11	V — Copy Rename Verification	"""Combined Offer"" banner on checkout (no ""Bundle"" visible)"	1							
TRADE-FLOW-V2	TRD-TC-V12	V — Copy Rename Verification	"Bundle Builder screen title shows ""Build Offer"" (no ""Bundle"" visible)"	1							
TRADE-FLOW-V2	TRD-TC-V13	V — Copy Rename Verification	"Favorites ""Added to Trade Basket"" alert copy"	1							
TRADE-FLOW-V2	TRD-TC-V14	V — Copy Rename Verification	Functional behavior unchanged (adding items, submitting offers)	1							
TRADE-FLOW-V2	TRD-TC-W01	W — Admin Bundle Trade Views	"Trades page has ""Single Trades"" and ""Bundle Trades"" tabs"	1							
TRADE-FLOW-V2	TRD-TC-W02	W — Admin Bundle Trade Views	Single Trades tab shows only non-bundle trades	1							
TRADE-FLOW-V2	TRD-TC-W03	W — Admin Bundle Trade Views	Bundle Trades tab groups trades by bundle_id	1							
TRADE-FLOW-V2	TRD-TC-W04	W — Admin Bundle Trade Views	Bundle row shows item count, totals, buyer/seller, statuses	1							
TRADE-FLOW-V2	TRD-TC-W05	W — Admin Bundle Trade Views	Clicking a bundle row navigates to bundle detail page	1							
TRADE-FLOW-V2	TRD-TC-W06	W — Admin Bundle Trade Views	Bundle detail page lists all trades in the bundle	1							
TRADE-FLOW-V2	TRD-TC-W07	W — Admin Bundle Trade Views	Bundle detail page shows monetary breakdown	1							
TRADE-FLOW-V2	TRD-TC-W08	W — Admin Bundle Trade Views	Each trade row links to individual trade detail	1							
TRADE-FLOW-V2	TRD-TC-W09	W — Admin Bundle Trade Views	"Bundle detail page has ""Force Cancel Entire Bundle"" action"	1							
TRADE-FLOW-V2	TRD-TC-W10	W — Admin Bundle Trade Views	Force Cancel succeeds for all trades in the bundle	1							
TRADE-FLOW-V2	TRD-TC-W11	W — Admin Bundle Trade Views	Status filter works in Bundle Trades view	1							
TRADE-FLOW-V2	TRD-TC-W12	W — Admin Bundle Trade Views	Tab toggle resets filters when switching views	1							
TRADE-FLOW-V2	TRD-TC-X01	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Home (Dashboard)	1							
TRADE-FLOW-V2	TRD-TC-X02	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Discover	1							
TRADE-FLOW-V2	TRD-TC-X03	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Trades	1							
TRADE-FLOW-V2	TRD-TC-X04	X — Navigation Consistency & Bottom Nav	Bottom nav renders identically on Trade Basket	1							
TRADE-FLOW-V2	TRD-TC-X05	X — Navigation Consistency & Bottom Nav	Bottom nav renders on Item Detail / Cart Checkout / Trade screens	1							
TRADE-FLOW-V2	TRD-TC-X06	X — Navigation Consistency & Bottom Nav	Bottom nav renders on Profile, Settings, Wallet, Subscriptions	1							
TRADE-FLOW-V2	TRD-TC-X07	X — Navigation Consistency & Bottom Nav	Cart badge shows item count from multiple entry points	1							
TRADE-FLOW-V2	TRD-TC-X08	X — Navigation Consistency & Bottom Nav	Cart badge count accuracy — add / remove / clear	1							
TRADE-FLOW-V2	TRD-TC-X09	X — Navigation Consistency & Bottom Nav	"""Me"" tab removed — Profile still accessible via Home avatar"	1							
TRADE-FLOW-V2	TRD-TC-X10	X — Navigation Consistency & Bottom Nav	Sell FAB opens action sheet on every screen	1							
TRADE-FLOW-V2	TRD-TC-X16	X — Navigation Consistency & Bottom Nav	Flow Registry (nav) — flow-registry.md entries updated	1							
TRADE-FLOW-V2	TRD-TC-Y01	Y — Trade List & Timeline	Trade List summary filter chips	1							
TRADE-FLOW-V2	TRD-TC-Y02	Y — Trade List & Timeline	Trade List Load More history pagination	1							
TRADE-FLOW-V2	TRD-TC-Y03	Y — Trade List & Timeline	Trade List Message button on rows	1							
TRADE-FLOW-V2	TRD-TC-Y04	Y — Trade List & Timeline	"Trade List ""See all →"" link"	1							
TRADE-FLOW-V2	TRD-TC-Y05	Y — Trade List & Timeline	R15 — Request More Time (requester)	1							
TRADE-FLOW-V2	TRD-TC-Y06	Y — Trade List & Timeline	R15 — counterparty Accept	1							
TRADE-FLOW-V2	TRD-TC-Y07	Y — Trade List & Timeline	R15 — counterparty Decline	1							
TRADE-FLOW-V2	TRD-TC-Y08	Y — Trade List & Timeline	R15 — granted state	1							
TRADE-FLOW-V2	TRD-TC-Y09	Y — Trade List & Timeline	"""What to do next"" card + ""Got it"" toggle"	1							
